order_id,order_ts,customer_id,product_id,quantity,discount,gross_sales,net_sales,cost,profit,channel,payment_method,campaign,order_status
105125,2024-07-30 04:00:00,839,98,9,0.0,9166.95,9166.95,4228.02,4938.93,Marketplace,Card,Organic,completed
105126,2024-09-14 21:00:00,19950,17,6,0.0,5011.32,5011.32,2813.76,2197.56,Online,Wallet,Organic,completed
105127,2024-06-01 23:00:00,11453,370,5,0.05,3811.0,3620.45,1937.5,1682.95,Store,UPI,Organic,completed
105128,2025-03-30 07:00:00,11303,272,5,0.0,2988.1,2988.1,2284.05,704.05,Online,Card,NewYear,completed
105129,2024-05-21 19:00:00,6103,30,5,0.1,10490.1,9441.09,4893.6,4547.49,Partner,Wallet,Organic,completed
105130,2025-06-22 20:00:00,15514,279,9,0.0,8680.77,8680.77,6451.83,2228.94,Partner,Card,Summer,completed
105131,2024-09-27 09:00:00,10902,265,2,0.15,2392.62,2033.73,1262.26,771.47,Partner,Card,Organic,completed
105132,2024-08-06 17:00:00,6655,93,8,0.05,15754.08,14966.38,7175.12,7791.26,Store,Card,Festive,completed
105133,2024-05-24 08:00:00,15487,342,4,0.0,8614.64,8614.64,5614.0,3000.64,Online,Card,Retention,completed
105134,2024-06-29 20:00:00,17280,37,5,0.1,5142.55,4628.3,3750.15,878.15,Marketplace,UPI,Festive,completed
105135,2025-04-28 21:00:00,7238,105,3,0.1,3598.2,3238.38,1846.86,1391.52,Store,Card,Summer,completed
105136,2024-06-14 09:00:00,3604,360,8,,5202.56,4422.18,2885.6,1536.58,Store,Card,Organic,completed
105137,2024-10-30 10:00:00,5855,334,3,0.05,4239.87,4027.88,3105.84,922.04,Online,Card,Organic,completed
105138,2025-02-02 17:00:00,11417,130,1,0.1,1930.57,1737.51,963.62,773.89,Online,Card,Organic,completed
105139,2024-07-23 03:00:00,10601,211,7,0.05,13712.37,13026.75,9180.57,3846.18,Online,Card,NewYear,completed
105140,2024-03-20 05:00:00,10863,183,1,0.05,574.96,546.21,304.09,242.12,Online,Card,Festive,completed
105141,2024-03-06 08:00:00,14194,100,9,0.15,13478.58,11456.79,8780.04,2676.75,Marketplace,Card,NewYear,completed
105142,2024-08-08 00:00:00,8700,428,6,0.05,12453.96,0.0,8586.36,0.0,Store,UPI,NewYear,cancelled
105143,2024-05-29 02:00:00,3231,59,9,0.05,8017.56,7616.68,3961.98,3654.7,Online,Wallet,Summer,completed
105144,2024-07-04 12:00:00,14444,42,5,0.0,891.15,891.15,450.3,440.85,Store,Card,Organic,completed
105145,2024-10-30 20:00:00,14464,284,4,0.0,3320.72,3320.72,2000.52,1320.2,Online,UPI,Organic,completed
105146,2025-06-19 05:00:00,14486,91,2,0.0,3939.58,3939.58,2971.64,967.94,Online,UPI,Festive,completed
105147,2024-04-23 05:00:00,9038,402,6,0.0,7445.76,7445.76,3775.02,3670.74,Online,Bank Transfer,NewYear,completed
105148,2024-05-18 11:00:00,4503,260,3,0.15,2658.57,2259.78,1989.3,270.48,Online,Wallet,NewYear,completed
105149,2024-05-17 18:00:00,19990,169,7,0.1,2596.51,2336.86,1888.46,448.4,Marketplace,Card,Summer,completed
105150,2024-09-10 21:00:00,7148,251,1,0.1,749.68,674.71,452.64,222.07,Store,Wallet,Summer,completed
105151,2024-03-25 16:00:00,9434,238,8,0.0,369.04,369.04,216.64,152.4,Online,Wallet,Summer,completed
105152,2025-03-23 13:00:00,15186,439,9,0.05,7294.59,6929.86,4307.22,2622.64,Store,Bank Transfer,Festive,completed
105153,2024-10-11 19:00:00,6090,431,1,0.1,326.06,293.45,174.31,119.14,Store,UPI,Organic,completed
105154,2024-09-13 06:00:00,6774,119,3,0.05,6077.85,5773.96,3869.79,1904.17,Online,UPI,Retention,completed
105155,2024-07-02 19:00:00,8510,259,4,0.1,8149.48,7334.53,4067.28,3267.25,Online,UPI,Retention,completed
105156,2025-05-03 23:00:00,1647,122,3,0.05,2667.48,2534.11,1433.13,1100.98,Partner,Bank Transfer,Summer,completed
105157,2024-06-10 10:00:00,13497,57,3,0.0,5786.13,5786.13,4230.9,1555.23,Online,UPI,NewYear,completed
105158,2025-03-21 17:00:00,15507,271,6,0.05,12171.24,11562.68,7546.32,4016.36,Online,Card,Festive,completed
105159,2024-12-05 23:00:00,2552,102,9,0.1,13094.19,11784.77,6713.01,5071.76,Partner,Card,Organic,completed
105160,2024-02-28 10:00:00,10858,394,7,0.05,2925.44,2779.17,2044.14,735.03,Store,UPI,Summer,completed
105161,2024-09-23 16:00:00,6962,345,5,0.15,5179.5,4402.58,2777.0,1625.58,Online,Card,Organic,completed
105162,2025-01-15 05:00:00,911,326,2,0.05,713.5,677.82,347.52,330.3,Marketplace,Card,Festive,completed
105163,2024-02-13 21:00:00,10938,226,7,0.1,899.99,0.0,491.96,0.0,Online,Card,Festive,cancelled
105164,2024-05-20 18:00:00,19556,111,5,0.1,3618.65,3256.79,2867.95,388.84,Online,Wallet,NewYear,completed
105165,2024-01-04 23:00:00,10093,25,4,0.0,6911.4,6911.4,4894.16,2017.24,Partner,Card,Retention,completed
105166,2025-05-23 07:00:00,4978,411,4,0.15,4269.96,0.0,3207.44,0.0,Online,Card,Festive,cancelled
105167,2024-04-23 18:00:00,12582,312,3,0.0,1063.86,1063.86,493.44,570.42,Online,Wallet,Summer,completed
105168,2025-06-09 21:00:00,1256,179,7,0.05,1761.41,1673.34,1222.34,451.0,Online,Bank Transfer,Festive,completed
105169,2025-03-03 07:00:00,18304,140,2,0.15,3716.84,3159.31,1908.1,1251.21,Online,Card,Organic,completed
105170,2024-07-14 03:00:00,5465,326,3,0.0,1070.25,1070.25,521.28,548.97,Marketplace,Wallet,Festive,completed
105171,2025-05-03 09:00:00,17458,44,1,0.0,1955.12,1955.12,1025.96,929.16,Online,UPI,Summer,completed
105172,2025-03-04 14:00:00,14151,328,9,0.1,8784.63,7906.17,5212.98,2693.19,Online,Card,Festive,completed
105173,2024-09-29 11:00:00,7415,356,4,0.0,6036.68,6036.68,2931.76,3104.92,Online,Card,BackToOffice,completed
105174,2024-11-10 08:00:00,2909,171,8,0.0,12967.84,12967.84,7974.88,4992.96,Online,Bank Transfer,Festive,completed
105175,2025-01-27 09:00:00,1370,108,9,0.1,4731.12,4258.01,2738.61,1519.4,Online,UPI,BackToOffice,completed
105176,2024-01-29 17:00:00,5495,30,3,0.05,6294.06,5979.36,2936.16,3043.2,Online,Card,Summer,completed
105177,2024-03-16 11:00:00,17603,24,8,0.1,7183.36,6465.02,4617.44,1847.58,Partner,Card,Retention,completed
105178,2024-07-01 14:00:00,1291,410,9,0.1,18822.06,16939.85,10673.55,6266.3,Online,UPI,Retention,completed
105179,2024-11-03 01:00:00,3612,378,6,0.05,9106.26,8650.95,4380.42,4270.53,Online,Card,NewYear,completed
105180,2024-12-10 17:00:00,9497,296,8,0.0,11519.52,11519.52,6613.76,4905.76,Online,Card,NewYear,completed
105181,2025-03-19 22:00:00,17192,289,3,0.15,6080.46,5168.39,3012.81,2155.58,Marketplace,Card,Organic,completed
105182,2024-02-19 20:00:00,10176,166,2,0.05,1002.84,952.7,530.42,422.28,Online,Card,Retention,completed
105183,2024-05-01 09:00:00,9267,121,2,0.1,422.64,380.38,224.84,155.54,Partner,Wallet,Retention,completed
105184,2024-03-19 06:00:00,6033,392,5,0.1,10199.05,9179.14,5271.2,3907.94,Store,Card,Summer,returned
105185,2024-02-02 07:00:00,16646,292,3,0.0,2964.69,2964.69,2148.78,815.91,Online,Card,BackToOffice,completed
105186,2024-06-12 10:00:00,10453,110,4,0.15,6511.24,5534.55,3315.08,2219.47,Online,UPI,BackToOffice,completed
105187,2024-10-02 02:00:00,4928,58,4,0.15,7438.48,6322.71,4060.84,2261.87,Store,Card,NewYear,completed
105188,2024-12-03 20:00:00,18291,446,8,0.1,7010.72,6309.65,4201.12,2108.53,Online,Card,Retention,completed
105189,2024-06-15 02:00:00,8509,406,3,0.1,2193.45,1974.1,1377.48,596.62,Online,UPI,Festive,completed
105190,2025-04-17 06:00:00,4862,302,7,0.0,11502.89,11502.89,6614.65,4888.24,Store,Card,Retention,completed
105191,2024-07-31 06:00:00,10741,349,4,0.15,5597.36,4757.76,3943.84,813.92,Store,Card,Organic,completed
105192,2024-04-14 10:00:00,14491,122,7,0.1,6224.12,5601.71,3343.97,2257.74,Online,Bank Transfer,Festive,completed
105193,2024-03-23 22:00:00,4842,297,1,0.0,1618.48,1618.48,1072.01,546.47,Store,UPI,NewYear,completed
105194,2024-01-05 08:00:00,10769,406,4,0.05,2924.6,2778.37,1836.64,941.73,Online,UPI,BackToOffice,completed
105195,2024-04-03 00:00:00,9442,4,3,0.0,2389.53,2389.53,1553.97,835.56,Marketplace,UPI,Festive,completed
105196,2024-02-09 01:00:00,6647,151,3,0.2,2839.11,2271.29,1989.6,281.69,Store,Card,Festive,completed
105197,2024-08-02 18:00:00,16270,435,5,0.05,2722.6,2586.47,1881.4,705.07,Store,Wallet,Organic,returned
105198,2024-07-10 13:00:00,15723,405,7,0.1,1051.12,946.01,738.29,207.72,Online,Wallet,Retention,completed
105199,2025-06-09 06:00:00,15229,188,5,0.1,3552.2,3196.98,1705.8,1491.18,Online,Card,BackToOffice,completed
105200,2025-03-12 22:00:00,12642,36,2,0.1,3303.1,2972.79,1567.2,1405.59,Store,Card,Festive,completed
105201,2024-03-17 12:00:00,13577,49,1,0.1,1377.92,1240.13,1017.9,222.23,Marketplace,Card,Summer,completed
105202,2024-11-05 18:00:00,5616,158,8,0.0,16978.56,16978.56,9947.28,7031.28,Online,Card,NewYear,completed
105203,2024-09-23 22:00:00,14709,245,4,0.05,3177.52,3018.64,2001.24,1017.4,Online,Card,Festive,completed
105204,2025-04-16 11:00:00,17080,100,5,0.05,7488.1,7113.69,4877.8,2235.89,Online,Card,Festive,completed
105205,2025-05-22 07:00:00,5112,247,8,0.05,4360.0,4142.0,2169.68,1972.32,Store,UPI,Summer,completed
105206,2025-04-16 23:00:00,10004,370,7,0.05,5335.4,5068.63,2712.5,2356.13,Store,Card,Retention,completed
105207,2025-04-02 10:00:00,10618,50,1,0.2,1372.8,1098.24,949.68,148.56,Store,Card,BackToOffice,completed
105208,2025-04-30 16:00:00,16524,144,5,0.0,10223.65,10223.65,6023.0,4200.65,Online,Card,Retention,completed
105209,2024-11-03 12:00:00,18084,417,6,0.05,630.3,598.78,497.4,101.38,Marketplace,Bank Transfer,Organic,completed
105210,2024-08-08 15:00:00,9262,44,5,0.15,9775.6,8309.26,5129.8,3179.46,Store,Wallet,Organic,completed
105211,2024-05-10 16:00:00,3144,218,7,0.05,11455.5,10882.72,7934.5,2948.22,Online,Bank Transfer,Festive,completed
105212,2025-05-24 17:00:00,470,278,1,0.15,160.1,136.08,112.64,23.44,Partner,Card,Organic,completed
105213,2025-03-15 06:00:00,16361,227,7,0.1,4240.88,3816.79,3136.35,680.44,Online,Card,Organic,completed
105214,2025-06-19 11:00:00,8617,316,8,0.05,12172.4,11563.78,7431.92,4131.86,Store,Card,Summer,completed
105215,2024-06-28 23:00:00,2833,52,7,0.1,9399.39,8459.45,6514.41,1945.04,Marketplace,Wallet,NewYear,completed
105216,2024-04-14 18:00:00,1851,340,7,0.1,8788.15,7909.34,4689.65,3219.69,Partner,Card,Retention,completed
105217,2024-02-29 20:00:00,2974,234,3,0.0,1218.51,1218.51,683.16,535.35,Store,UPI,NewYear,completed
105218,2024-09-15 01:00:00,11157,272,5,0.05,2988.1,2838.7,2284.05,554.65,Store,UPI,Festive,completed
105219,2025-05-20 03:00:00,2476,3,8,0.1,8603.52,7743.17,5656.96,2086.21,Online,Wallet,Organic,completed
105220,2024-11-09 21:00:00,4912,110,4,0.15,6511.24,5534.55,3315.08,2219.47,Marketplace,Card,Retention,completed
105221,2024-04-14 09:00:00,10855,321,3,0.2,426.24,340.99,230.31,110.68,Online,Bank Transfer,BackToOffice,completed
105222,2025-05-14 22:00:00,18771,96,4,0.2,3295.84,2636.67,1770.92,865.75,Marketplace,Card,BackToOffice,completed
105223,2024-11-29 22:00:00,14344,269,9,0.0,15446.52,15446.52,9687.24,5759.28,Online,Card,Retention,completed
105224,2024-03-24 14:00:00,13756,440,6,0.0,8025.18,8025.18,3657.78,4367.4,Store,Card,Retention,completed
105225,2024-08-13 13:00:00,7425,370,5,0.15,3811.0,3239.35,1937.5,1301.85,Store,Wallet,Organic,completed
105226,2024-03-07 23:00:00,9547,138,6,0.15,6840.54,5814.46,4024.74,1789.72,Online,UPI,Summer,completed
105227,2024-12-18 20:00:00,1724,379,1,0.1,1679.01,1511.11,1039.73,471.38,Online,Card,Organic,completed
105228,2025-05-09 04:00:00,121,161,1,0.1,2084.11,1875.7,1193.86,681.84,Store,UPI,Organic,completed
105229,2025-02-10 20:00:00,12316,61,6,0.15,5375.52,4569.19,4170.3,398.89,Marketplace,Card,Festive,completed
105230,2024-12-13 11:00:00,11143,394,5,0.15,2089.6,1776.16,1460.1,316.06,Online,Bank Transfer,Summer,completed
105231,2024-05-03 14:00:00,17481,207,2,0.15,458.54,389.76,290.36,99.4,Online,Card,Organic,completed
105232,2024-09-19 20:00:00,13220,289,5,0.05,10134.1,9627.4,5021.35,4606.05,Marketplace,UPI,Retention,completed
105233,2024-04-16 11:00:00,3219,61,8,0.1,7167.36,6450.62,5560.4,890.22,Store,Card,NewYear,completed
105234,2024-10-15 20:00:00,2700,389,5,0.0,5296.3,5296.3,3346.8,1949.5,Online,Bank Transfer,NewYear,returned
105235,2025-03-09 05:00:00,5116,33,6,0.1,8726.46,7853.81,4343.58,3510.23,Online,Card,BackToOffice,completed
105236,2025-03-27 21:00:00,2347,321,4,0.0,568.32,568.32,307.08,261.24,Online,Bank Transfer,Organic,completed
105237,2025-06-13 15:00:00,17638,81,3,0.0,4539.21,4539.21,2081.88,2457.33,Marketplace,Bank Transfer,BackToOffice,completed
105238,2024-07-02 20:00:00,16250,274,7,0.05,4082.54,3878.41,2840.6,1037.81,Marketplace,Card,Organic,completed
105239,2024-03-03 13:00:00,5033,411,5,0.0,5337.45,5337.45,4009.3,1328.15,Online,Bank Transfer,BackToOffice,completed
105240,2025-05-24 12:00:00,13410,293,3,0.15,4906.56,4170.58,3976.32,194.26,Store,UPI,Retention,completed
105241,2024-10-02 02:00:00,11720,141,9,0.15,2150.1,1827.58,1257.66,569.92,Marketplace,UPI,Organic,completed
105242,2024-04-16 16:00:00,9969,270,1,0.05,735.55,698.77,423.91,274.86,Store,Card,Summer,completed
105243,2024-07-07 10:00:00,893,8,7,0.05,1322.72,1256.58,1062.53,194.05,Online,Bank Transfer,Summer,returned
105244,2025-06-14 12:00:00,11488,31,3,0.2,768.09,614.47,448.89,165.58,Online,Card,NewYear,completed
105245,2025-01-01 00:00:00,8451,27,1,0.0,1333.14,1333.14,1045.78,287.36,Online,Card,Festive,completed
105246,2025-04-10 08:00:00,15257,151,7,0.1,6624.59,5962.13,4642.4,1319.73,Partner,Card,Summer,completed
105247,2025-02-11 22:00:00,3226,353,8,0.15,14448.32,12281.07,8484.24,3796.83,Online,Card,NewYear,completed
105248,2025-02-23 16:00:00,13602,157,4,0.2,7962.48,6369.98,3633.04,2736.94,Online,UPI,Festive,completed
105249,2025-01-21 06:00:00,16543,323,6,0.05,8288.34,7873.92,5891.04,1982.88,Online,Bank Transfer,BackToOffice,completed
105250,2024-04-14 18:00:00,12412,165,6,0.05,13166.22,12507.91,9724.5,2783.41,Online,UPI,Festive,completed
105251,2025-04-17 11:00:00,10131,143,5,0.15,3467.2,2947.12,1902.1,1045.02,Marketplace,UPI,Festive,completed
105252,2025-04-14 03:00:00,8789,245,9,0.2,7149.42,5719.54,4502.79,1216.75,Marketplace,Wallet,Summer,returned
105253,2024-12-20 16:00:00,2203,128,9,0.05,18170.01,17261.51,8876.79,8384.72,Marketplace,UPI,NewYear,completed
105254,2024-03-21 12:00:00,13393,78,5,0.0,6029.15,6029.15,4577.95,1451.2,Marketplace,Card,NewYear,completed
105255,2024-09-13 10:00:00,1415,242,7,0.0,9192.96,9192.96,4431.91,4761.05,Online,UPI,NewYear,completed
105256,2024-04-13 08:00:00,9807,406,8,0.1,5849.2,5264.28,3673.28,1591.0,Store,Wallet,Festive,completed
105257,2024-08-20 05:00:00,2394,309,5,0.0,2190.95,2190.95,1510.2,680.75,Marketplace,Bank Transfer,Organic,completed
105258,2024-04-28 14:00:00,15934,390,2,0.0,949.66,949.66,634.9,314.76,Online,UPI,Festive,completed
105259,2024-04-10 16:00:00,9380,406,9,0.1,6580.35,5922.32,4132.44,1789.88,Store,UPI,NewYear,completed
105260,2024-02-28 02:00:00,17329,211,4,0.0,7835.64,7835.64,5246.04,2589.6,Store,Card,Festive,completed
105261,2024-10-12 06:00:00,6314,99,7,0.0,6648.81,6648.81,5233.62,1415.19,Online,Wallet,Retention,completed
105262,2024-07-21 05:00:00,14155,421,9,0.05,920.7,874.66,452.25,422.41,Online,Card,NewYear,completed
105263,2025-06-04 10:00:00,17323,104,6,0.15,3224.94,2741.2,2565.36,175.84,Store,Card,Retention,completed
105264,2024-02-16 13:00:00,17278,339,6,0.05,11290.74,0.0,5320.44,0.0,Online,Card,Summer,cancelled
105265,2025-06-03 10:00:00,948,274,7,0.0,4082.54,4082.54,2840.6,1241.94,Online,Bank Transfer,Retention,completed
105266,2024-02-29 02:00:00,8269,51,6,0.0,8382.84,8382.84,4395.06,3987.78,Online,Bank Transfer,NewYear,completed
105267,2024-08-13 13:00:00,16249,182,8,0.05,342.88,325.74,259.04,66.7,Online,Card,Retention,completed
105268,2025-06-28 12:00:00,393,26,1,0.0,392.08,392.08,205.91,186.17,Online,Card,Organic,completed
105269,2025-04-23 08:00:00,13901,20,2,0.1,2563.52,2307.17,1477.8,829.37,Store,UPI,BackToOffice,completed
105270,2024-04-25 16:00:00,11340,346,4,0.1,4332.84,3899.56,2449.12,1450.44,Store,UPI,NewYear,completed
105271,2024-12-07 19:00:00,17877,242,3,0.0,3939.84,3939.84,1899.39,2040.45,Store,Bank Transfer,Festive,completed
105272,2025-01-05 12:00:00,17543,94,9,0.05,18507.42,17582.05,12601.08,4980.97,Online,Card,Retention,completed
105273,2025-01-31 10:00:00,14285,203,7,0.1,9139.76,8225.78,6293.28,1932.5,Marketplace,Wallet,Festive,returned
105274,2025-02-16 07:00:00,12167,190,8,0.05,13036.0,12384.2,6451.28,5932.92,Marketplace,UPI,Festive,completed
105275,2024-05-21 16:00:00,10541,385,9,0.15,6094.71,5180.5,4582.35,598.15,Online,Card,NewYear,completed
105276,2024-02-08 19:00:00,6985,236,7,0.0,1265.32,1265.32,914.41,350.91,Online,Card,BackToOffice,completed
105277,2024-12-29 06:00:00,18241,113,3,0.15,3678.42,3126.66,1935.63,1191.03,Store,UPI,Organic,completed
105278,2024-12-12 07:00:00,12870,99,5,0.05,4749.15,4511.69,3738.3,773.39,Store,UPI,Organic,completed
105279,2025-06-19 11:00:00,11209,171,6,0.1,9725.88,8753.29,5981.16,2772.13,Online,Card,NewYear,completed
105280,2024-10-10 08:00:00,8151,344,6,0.05,1399.92,1329.92,673.92,656.0,Marketplace,UPI,Festive,completed
105281,2025-03-13 03:00:00,9487,218,7,0.2,11455.5,9164.4,7934.5,1229.9,Store,Card,Festive,completed
105282,2025-01-29 15:00:00,12775,208,7,0.15,10018.33,0.0,6958.56,0.0,Marketplace,UPI,Summer,cancelled
105283,2025-04-28 20:00:00,4680,387,4,0.15,7129.28,6059.89,3872.36,2187.53,Online,Card,Organic,completed
105284,2025-05-22 08:00:00,19563,360,4,0.0,2601.28,2601.28,1442.8,1158.48,Online,Card,NewYear,completed
105285,2024-05-31 00:00:00,9432,324,3,0.1,6192.45,5573.21,2866.14,2707.07,Online,UPI,Festive,completed
105286,2024-01-03 04:00:00,14590,153,5,0.0,10183.7,10183.7,5582.25,4601.45,Partner,Wallet,BackToOffice,completed
105287,2024-06-08 01:00:00,11234,232,9,0.0,19503.18,19503.18,15469.29,4033.89,Online,UPI,Retention,completed
105288,2024-05-09 07:00:00,15993,308,7,0.2,13602.05,10881.64,8169.91,2711.73,Online,Card,Festive,completed
105289,2024-08-11 04:00:00,12304,437,4,0.1,4659.4,4193.46,2941.8,1251.66,Store,Bank Transfer,Summer,completed
105290,2024-08-27 18:00:00,7847,169,4,0.1,1483.72,1335.35,1079.12,256.23,Store,Wallet,Organic,completed
105291,2024-04-06 07:00:00,582,56,1,0.05,1745.36,1658.09,1103.51,554.58,Store,UPI,Retention,completed
105292,2024-08-17 05:00:00,12460,233,7,0.05,1622.6,1541.47,768.6,772.87,Partner,UPI,NewYear,completed
105293,2025-05-27 09:00:00,18809,215,1,0.0,641.76,641.76,522.46,119.3,Store,Card,Retention,completed
105294,2024-12-31 03:00:00,5199,205,4,0.0,8462.0,8462.0,4791.4,3670.6,Marketplace,Card,Festive,completed
105295,2024-05-21 02:00:00,12957,8,4,0.1,755.84,680.26,607.16,73.1,Store,UPI,Summer,completed
105296,2024-10-09 20:00:00,1202,100,1,0.05,1497.62,1422.74,975.56,447.18,Partner,Card,NewYear,returned
105297,2024-11-23 15:00:00,17942,400,6,0.05,3009.6,2859.12,1885.8,973.32,Marketplace,Card,Summer,completed
105298,2025-05-06 01:00:00,991,308,4,0.15,7772.6,0.0,4668.52,0.0,Partner,UPI,BackToOffice,cancelled
105299,2024-06-22 02:00:00,12350,378,2,0.05,3035.42,2883.65,1460.14,1423.51,Online,Card,Retention,completed
105300,2024-03-05 10:00:00,99,121,7,0.15,1479.24,1257.35,786.94,470.41,Store,Bank Transfer,NewYear,completed
105301,2024-06-05 18:00:00,10166,239,6,0.0,10893.48,10893.48,5102.16,5791.32,Online,UPI,Festive,returned
105302,2024-04-13 18:00:00,14499,175,7,0.0,2203.25,2203.25,1475.67,727.58,Online,Card,NewYear,completed
105303,2024-04-15 12:00:00,15617,200,5,0.05,8122.55,7716.42,4206.5,3509.92,Marketplace,Card,Organic,completed
105304,2025-05-10 20:00:00,10038,68,6,0.0,3280.38,3280.38,1586.16,1694.22,Online,Bank Transfer,Organic,completed
105305,2025-02-09 14:00:00,4813,364,8,0.05,1749.2,1661.74,1220.32,441.42,Store,Card,NewYear,completed
105306,2025-03-15 13:00:00,3175,257,5,0.05,1827.8,1736.41,1165.7,570.71,Store,Wallet,Festive,completed
105307,2024-08-22 06:00:00,17165,5,6,0.15,2775.0,2358.75,1362.06,996.69,Partner,UPI,NewYear,completed
105308,2025-03-18 20:00:00,19336,163,8,0.0,13981.68,13981.68,11405.68,2576.0,Store,Bank Transfer,NewYear,completed
105309,2025-04-19 20:00:00,2323,441,1,0.05,1168.62,1110.19,621.27,488.92,Online,Card,BackToOffice,completed
105310,2025-06-15 05:00:00,18816,255,9,0.05,2788.2,2648.79,1389.96,1258.83,Partner,UPI,NewYear,completed
105311,2024-05-26 21:00:00,8178,266,3,0.0,1836.18,0.0,1327.68,0.0,Partner,Card,BackToOffice,cancelled
105312,2024-08-13 23:00:00,7042,401,5,0.05,8347.4,7930.03,5692.75,2237.28,Store,Wallet,Retention,completed
105313,2024-11-18 06:00:00,18896,395,1,0.05,568.39,539.97,430.71,109.26,Store,Card,BackToOffice,returned
105314,2025-02-12 22:00:00,4884,5,7,0.2,3237.5,2590.0,1589.07,1000.93,Online,Bank Transfer,Organic,completed
105315,2025-06-22 20:00:00,13435,21,3,0.1,2668.32,2401.49,1881.24,520.25,Store,Card,Summer,returned
105316,2025-03-25 20:00:00,17481,210,9,0.1,10927.98,9835.18,6926.94,2908.24,Online,Bank Transfer,Festive,completed
105317,2024-07-31 16:00:00,18481,289,5,0.05,10134.1,9627.4,5021.35,4606.05,Store,UPI,Organic,completed
105318,2024-03-08 13:00:00,5368,212,5,0.2,7460.65,5968.52,4409.3,1559.22,Online,Bank Transfer,Organic,completed
105319,2024-12-10 05:00:00,741,282,6,0.0,8390.64,8390.64,4675.38,3715.26,Online,Card,Festive,completed
105320,2025-04-11 18:00:00,5253,439,9,0.0,7294.59,7294.59,4307.22,2987.37,Online,Bank Transfer,NewYear,completed
105321,2024-09-15 12:00:00,18938,275,6,0.15,12559.08,10675.22,6223.14,4452.08,Online,Card,Retention,completed
105322,2024-06-23 01:00:00,19583,261,7,0.2,291.69,233.35,168.0,65.35,Online,Card,BackToOffice,completed
105323,2025-01-02 03:00:00,4972,328,6,0.2,5856.42,4685.14,3475.32,1209.82,Online,Card,Organic,completed
